lon,lat,stage
115.185300,-21.117080,3.147102
115.166870,-21.202790,3.147213
115.161460,-21.236060,3.147274
115.185240,-21.125820,3.147280
115.185450,-21.123830,3.147295
115.190850,-21.017680,3.147318
115.181500,-21.176400,3.147394
115.185460,-21.127490,3.147410
115.157600,-21.234380,3.147410
115.161680,-21.226730,3.147471
115.185460,-21.129460,3.147555
115.174320,-21.196630,3.147557
115.185060,-21.125890,3.147608
115.185180,-21.117210,3.147645
115.190430,-21.021500,3.147938
115.185030,-21.116220,3.148002
115.185740,-21.143210,3.148104
115.176070,-21.189750,3.148288
115.159250,-21.231150,3.148483
115.183900,-21.100840,3.148544
115.182040,-21.140900,3.148633
115.162090,-21.225000,3.148634
115.185180,-21.129430,3.148899
115.180100,-21.184770,3.148991
115.177340,-21.186790,3.149070
115.175620,-21.188870,3.149120
115.182660,-21.156270,3.149135
115.163670,-21.199020,3.149141
115.174890,-21.189940,3.149198
115.181280,-21.181920,3.149238
115.174310,-21.190780,3.149311
115.156710,-21.235580,3.149376
115.173800,-21.189690,3.149377
115.173910,-21.189930,3.149380
115.175970,-21.186880,3.149437
115.182660,-21.169630,3.149453
115.159820,-21.229350,3.149527
115.184830,-21.131570,3.149627
115.184600,-21.088110,3.149710
115.172550,-21.189990,3.149842
115.158460,-21.219220,3.149845
115.172970,-21.188980,3.149896
115.162130,-21.223890,3.149967
115.177550,-21.184990,3.150008
115.179100,-21.182930,3.150012
115.171280,-21.198670,3.150112
115.171560,-21.190850,3.150128
115.171620,-21.190810,3.150199
115.153130,-21.242230,3.150254
115.161680,-21.220790,3.150362
115.157290,-21.233420,3.150377
115.177050,-21.202310,3.150410
115.181700,-21.173160,3.150480
115.170760,-21.190050,3.150483
115.156040,-21.223150,3.150542
115.166710,-21.200860,3.150556
115.171090,-21.193720,3.150585
115.185010,-21.086070,3.150613
115.164830,-21.204630,3.150619
115.166610,-21.200870,3.150644
115.170890,-21.189970,3.150656
115.156040,-21.221390,3.150689
115.155980,-21.223250,3.150710
115.187550,-21.033560,3.150716
115.172690,-21.196760,3.150720
115.169030,-21.191000,3.150779
115.176550,-21.183080,3.150824
115.166350,-21.197860,3.150828
115.165240,-21.201020,3.150841
115.184210,-21.133420,3.150845
115.164590,-21.204700,3.150897
115.186360,-21.077630,3.150918
115.170060,-21.195040,3.150974
115.165270,-21.199880,3.151017
115.168910,-21.191060,3.151059
115.170950,-21.196810,3.151069
115.165480,-21.199960,3.151170
115.164960,-21.203120,3.151232
115.163350,-21.201100,3.151234
115.168460,-21.198780,3.151317
115.165580,-21.195050,3.151326
115.163220,-21.204010,3.151337
115.175200,-21.185010,3.151410
115.163440,-21.202910,3.151438
115.164520,-21.201950,3.151452
115.182230,-21.137710,3.151453
115.180950,-21.142840,3.151454
115.160460,-21.226860,3.151457
115.163150,-21.202960,3.151458
115.160420,-21.226930,3.151497
115.164330,-21.201990,3.151500
115.162150,-21.201280,3.151585
115.161900,-21.202030,3.151620
115.183150,-21.143020,3.151725
115.187360,-21.033700,3.151861
115.177480,-21.181000,3.151945
115.161760,-21.203110,3.151964
115.173380,-21.187070,3.151968
115.161140,-21.222950,3.151977
115.181700,-21.143900,3.152022
115.194210,-21.006830,3.152080
115.160100,-21.205090,3.152095
115.161600,-21.204440,3.152098
115.161630,-21.202940,3.152112
115.184020,-21.127550,3.152161
115.183150,-21.135240,3.152202
115.160550,-21.201270,3.152219
115.183730,-21.090010,3.152239
115.184500,-21.087150,3.152250
115.160710,-21.225030,3.152262
115.160560,-21.201390,3.152328
115.169420,-21.238050,3.152468
115.161650,-21.204960,3.152536
115.161590,-21.204940,3.152558
115.162350,-21.199150,3.152585
115.158560,-21.205140,3.152724
115.157880,-21.231360,3.152731
115.170320,-21.189030,3.152747
115.169450,-21.190010,3.152781
115.157920,-21.223010,3.152809
115.183960,-21.146770,3.152830
115.183060,-21.125600,3.152940
115.183760,-21.127650,3.152954
115.162240,-21.205980,3.153071
115.185380,-21.049330,3.153096
115.183850,-21.116830,3.153161
115.157030,-21.219260,3.153235
115.157770,-21.231280,3.153253
115.184000,-21.129300,3.153255
115.159470,-21.222950,3.153278
115.161970,-21.207280,3.153309
115.160340,-21.203200,3.153321
115.181700,-21.144850,3.153394
115.183600,-21.089030,3.153464
115.171320,-21.188040,3.153469
115.183580,-21.089060,3.153533
115.194100,-21.007060,3.153582
115.183840,-21.133440,3.153755
115.173680,-21.200450,3.153883
115.159350,-21.203190,3.153983
115.183780,-21.123680,3.154031
115.183570,-21.090970,3.154035
115.181910,-21.155910,3.154037
115.156420,-21.224430,3.154041
115.172020,-21.187110,3.154139
115.157410,-21.207370,3.154237
115.183600,-21.091760,3.154257
115.159250,-21.225270,3.154267
115.159030,-21.207350,3.154420
115.181820,-21.167400,3.154469
115.182800,-21.127440,3.154485
115.183540,-21.131420,3.154645
115.159250,-21.227050,3.154703
115.161520,-21.208960,3.154764
115.183380,-21.116000,3.154916
115.182450,-21.127490,3.155275
115.152510,-21.246300,3.155285
115.154410,-21.223390,3.155305
115.156180,-21.225420,3.155390
115.156140,-21.219390,3.155414
115.157130,-21.209330,3.155510
115.159180,-21.201300,3.155594
115.156050,-21.219430,3.155626
115.157960,-21.229450,3.155642
115.172680,-21.185990,3.155652
115.168750,-21.190080,3.155676
115.154360,-21.209480,3.155749
115.167690,-21.191150,3.155800
115.157940,-21.229380,3.155802
115.157740,-21.225250,3.155856
115.183140,-21.116060,3.155947
115.161020,-21.199190,3.155953
115.186070,-21.040400,3.156008
115.154830,-21.221260,3.156041
115.184980,-21.046160,3.156077
115.182760,-21.099520,3.156133
115.173740,-21.184090,3.156192
115.161000,-21.199110,3.156248
115.156030,-21.233550,3.156291
115.150850,-21.250410,3.156302
115.156320,-21.232560,3.156302
115.181660,-21.147340,3.156316
115.157120,-21.205240,3.156321
115.181950,-21.154390,3.156576
115.157840,-21.227010,3.156605
115.155940,-21.233610,3.156631
115.157790,-21.227130,3.156655
115.184710,-21.047150,3.156703
115.170610,-21.187800,3.156711
115.168650,-21.189910,3.156731
115.155640,-21.211260,3.156736
115.156970,-21.205180,3.156778
115.182220,-21.095710,3.156809
115.154620,-21.221350,3.156835
115.176190,-21.200480,3.156839
115.174180,-21.202470,3.156857
115.174180,-21.202310,3.156929
115.153390,-21.225690,3.157027
115.162150,-21.197720,3.157039
115.153290,-21.212400,3.157066
115.185150,-21.043100,3.157088
115.155590,-21.207540,3.157092
115.181290,-21.127270,3.157169
115.173480,-21.184070,3.157176
115.156050,-21.226370,3.157213
115.182150,-21.131810,3.157470
115.152830,-21.211600,3.157479
115.156410,-21.231470,3.157521
115.181940,-21.152910,3.157524
115.155400,-21.207420,3.157587
115.181200,-21.125550,3.157645
115.169160,-21.188960,3.157715
115.182300,-21.148640,3.157784
115.156350,-21.231410,3.157856
115.182850,-21.133340,3.157874
115.150150,-21.244380,3.157916
115.181780,-21.170310,3.157928
115.157250,-21.203350,3.157996
115.181020,-21.127510,3.158026
115.182430,-21.129250,3.158388
115.182460,-21.114920,3.158504
115.182350,-21.129290,3.158661
115.156210,-21.227440,3.158678
115.182170,-21.134670,3.158704
115.155550,-21.232780,3.158745
115.157840,-21.201470,3.158762
115.153140,-21.227660,3.158766
115.181970,-21.123540,3.158793
115.172350,-21.185020,3.158794
115.181910,-21.123630,3.158806
115.154850,-21.219590,3.158830
115.154210,-21.227550,3.158863
115.152990,-21.197620,3.158898
115.153070,-21.197720,3.158908
115.181370,-21.103380,3.158919
115.179010,-21.128970,3.158935
115.180630,-21.129280,3.158950
115.151750,-21.199490,3.159010
115.182300,-21.092790,3.159010
115.182100,-21.093680,3.159026
115.150220,-21.215570,3.159040
115.170710,-21.187070,3.159127
115.189670,-21.019180,3.159133
115.152560,-21.228510,3.159177
115.181890,-21.094430,3.159202
115.182300,-21.115100,3.159230
115.152200,-21.225770,3.159231
115.152750,-21.228520,3.159253
115.182260,-21.114650,3.159273
115.151970,-21.199440,3.159285
115.181830,-21.150010,3.159340
115.155350,-21.232710,3.159375
115.178820,-21.129070,3.159389
115.182370,-21.116750,3.159395
115.154470,-21.207610,3.159427
115.159340,-21.199250,3.159454
115.170690,-21.186990,3.159479
115.155920,-21.230470,3.159652
115.151780,-21.215480,3.159657
115.155900,-21.230440,3.159681
115.156220,-21.228250,3.159718
115.181800,-21.164580,3.159725
115.156170,-21.228340,3.159758
115.178730,-21.142820,3.159795
115.153670,-21.214350,3.159830
115.155960,-21.229400,3.159838
115.155060,-21.215290,3.159880
115.155550,-21.205330,3.160009
115.149180,-21.216930,3.160039
115.188520,-21.025410,3.160081
115.151980,-21.227760,3.160181
115.167690,-21.190120,3.160189
115.179640,-21.127080,3.160235
115.150150,-21.214680,3.160271
115.173860,-21.183040,3.160274
115.180620,-21.131120,3.160288
115.181360,-21.133250,3.160288
115.182220,-21.091620,3.160330
115.150170,-21.214630,3.160333
115.169420,-21.187940,3.160531
115.153580,-21.235860,3.160563
115.188430,-21.025630,3.160598
115.180280,-21.131270,3.160602
115.175110,-21.181090,3.160603
115.154350,-21.197660,3.160680
115.150240,-21.199740,3.160784
115.154790,-21.228630,3.160810
115.174640,-21.182020,3.160833
115.177500,-21.133080,3.160855
115.146550,-21.206090,3.160860
115.151660,-21.201590,3.160971
115.151360,-21.211520,3.160983
115.146430,-21.205890,3.160992
115.152650,-21.223670,3.161002
115.150490,-21.213660,3.161075
115.154460,-21.195450,3.161075
115.149050,-21.217870,3.161192
115.149100,-21.217820,3.161198
115.150530,-21.216700,3.161225
115.152920,-21.216490,3.161290
115.153790,-21.219750,3.161293
115.151300,-21.211420,3.161298
115.150570,-21.216740,3.161327
115.144390,-21.208240,3.161357
115.153950,-21.218660,3.161426
115.148020,-21.205720,3.161432
115.167580,-21.189890,3.161436
115.153740,-21.219710,3.161441
115.153280,-21.217450,3.161465
115.178420,-21.133120,3.161528
115.180890,-21.096580,3.161594
115.154210,-21.229590,3.161600
115.156280,-21.195510,3.161623
115.178050,-21.131140,3.161627
115.182020,-21.121500,3.161630
115.179610,-21.173410,3.161665
115.148750,-21.215850,3.161688
115.155540,-21.203440,3.161710
115.153020,-21.221400,3.161795
115.178790,-21.133070,3.161805
115.177800,-21.131150,3.161816
115.180120,-21.133130,3.161816
115.181250,-21.169570,3.161928
115.181700,-21.115870,3.161982
115.181300,-21.101080,3.162009
115.153500,-21.199480,3.162047
115.148010,-21.219150,3.162051
115.182170,-21.089810,3.162068
115.147310,-21.218160,3.162080
115.162290,-21.195120,3.162096
115.150740,-21.232030,3.162099
115.150600,-21.212550,3.162107
115.179890,-21.133340,3.162111
115.150400,-21.242490,3.162169
115.151650,-21.197840,3.162197
115.181900,-21.090720,3.162357
115.149350,-21.231140,3.162428
115.152800,-21.201520,3.162476
115.149330,-21.231170,3.162539
115.151730,-21.217580,3.162553
115.147960,-21.217020,3.162585
115.150280,-21.217800,3.162593
115.151630,-21.217760,3.162668
115.152660,-21.218900,3.162699
115.186320,-21.033070,3.162758
115.169540,-21.187080,3.162777
115.180590,-21.096590,3.162876
115.183230,-21.047900,3.162920
115.148640,-21.214840,3.163030
115.153160,-21.233910,3.163036
115.148900,-21.205520,3.163045
115.151460,-21.209650,3.163061
115.143270,-21.209290,3.163066
115.178510,-21.174170,3.163111
115.153290,-21.231760,3.163119
115.182040,-21.088770,3.163150
115.151480,-21.218920,3.163151
115.151560,-21.218920,3.163156
115.176430,-21.131190,3.163171
115.147820,-21.217030,3.163237
115.149500,-21.243410,3.163247
115.156120,-21.201400,3.163257
115.155990,-21.197440,3.163259
115.154200,-21.205240,3.163355
115.145650,-21.207950,3.163364
115.154190,-21.205250,3.163365
115.169440,-21.186950,3.163377
115.183130,-21.047900,3.163380
115.152100,-21.231790,3.163441
115.152020,-21.231810,3.163452
115.152320,-21.219730,3.163456
115.149230,-21.219090,3.163462
115.154610,-21.199330,3.163465
115.145700,-21.207950,3.163499
115.157640,-21.199240,3.163540
115.152050,-21.222600,3.163554
115.149060,-21.232340,3.163692
115.157390,-21.199420,3.163719
115.187370,-21.029920,3.163763
115.153710,-21.203610,3.163822
115.180320,-21.123570,3.163828
115.183640,-21.042870,3.163861
115.150140,-21.234190,3.163862
115.180540,-21.097360,3.163874
115.150230,-21.219070,3.163885
115.181190,-21.114970,3.163886
115.145110,-21.205930,3.163901
115.152680,-21.205420,3.163925
115.154700,-21.201570,3.163939
115.151280,-21.219800,3.163957
115.147850,-21.220000,3.163988
115.148320,-21.214990,3.163991
115.151170,-21.219750,3.163991
115.153130,-21.195600,3.164093
115.180500,-21.097410,3.164103
115.175420,-21.136690,3.164129
115.175890,-21.134860,3.164144
115.148320,-21.214800,3.164147
115.175650,-21.136630,3.164160
115.180620,-21.094310,3.164275
115.150450,-21.227910,3.164329
115.180570,-21.094430,3.164367
115.180780,-21.093440,3.164398
115.177550,-21.128930,3.164569
115.180960,-21.115060,3.164834
115.156050,-21.199510,3.164860
115.148330,-21.201950,3.165015
115.149150,-21.219930,3.165082
115.149140,-21.219940,3.165096
115.180570,-21.093510,3.165159
115.180990,-21.116720,3.165193
115.180740,-21.092670,3.165217
115.168000,-21.188140,3.165279
115.145600,-21.204030,3.165285
115.174150,-21.181020,3.165296
115.151640,-21.221590,3.165296
115.184570,-21.036770,3.165305
115.147290,-21.234470,3.165351
115.173030,-21.173380,3.165357
115.142450,-21.198160,3.165389
115.177080,-21.175380,3.165395
115.148240,-21.207820,3.165398
115.144310,-21.195960,3.165431
115.150080,-21.219980,3.165466
115.142530,-21.198120,3.165495
115.178530,-21.152320,3.165552
115.148120,-21.201880,3.165573
115.162550,-21.192710,3.165582
115.179210,-21.125460,3.165636
115.179240,-21.125380,3.165636
115.178240,-21.127160,3.165667
115.179030,-21.154310,3.165672
115.175860,-21.132970,3.165698
115.143460,-21.197110,3.165721
115.148490,-21.207850,3.165736
115.150860,-21.220890,3.165764
115.180570,-21.092610,3.165934
115.169500,-21.186010,3.165971
115.175750,-21.132990,3.166003
115.180830,-21.091280,3.166062
115.148060,-21.245680,3.166066
115.174010,-21.136830,3.166072
115.149710,-21.211750,3.166085
115.150800,-21.221140,3.166088
115.150060,-21.227070,3.166089
115.149720,-21.211690,3.166118
115.174720,-21.134740,3.166162
115.142770,-21.196050,3.166178
115.180530,-21.115640,3.166253
115.179760,-21.096450,3.166290
115.168370,-21.187140,3.166324
115.177950,-21.127350,3.166338
115.176660,-21.138950,3.166364
115.174530,-21.134880,3.166389
115.143210,-21.207180,3.166419
115.173890,-21.180930,3.166474
115.143210,-21.207140,3.166499
115.146820,-21.202090,3.166564
115.183460,-21.039570,3.166584
115.144610,-21.238960,3.166598
115.164850,-21.190000,3.166733
115.144320,-21.210210,3.166741
115.174920,-21.133830,3.166788
115.150820,-21.223670,3.166841
115.150320,-21.197850,3.166896
115.168200,-21.187090,3.166932
115.148740,-21.230120,3.167085
115.149420,-21.220880,3.167085
115.141030,-21.200110,3.167140
115.141160,-21.200050,3.167205
115.146720,-21.201930,3.167241
115.148720,-21.230090,3.167278
115.180180,-21.115810,3.167299
115.159140,-21.190220,3.167413
115.145650,-21.195950,3.167781
115.143160,-21.211240,3.167795
115.176470,-21.140730,3.167818
115.161940,-21.190150,3.167837
115.148810,-21.242660,3.167861
115.151850,-21.195630,3.167888
115.173890,-21.138490,3.167902
115.173890,-21.179190,3.167921
115.175600,-21.146500,3.167922
115.142170,-21.212300,3.168068
115.143840,-21.198180,3.168069
115.176260,-21.142620,3.168109
115.182110,-21.048890,3.168131
115.179390,-21.095400,3.168149
115.151690,-21.195690,3.168252
115.180650,-21.088800,3.168273
115.168700,-21.177460,3.168296
115.175730,-21.175300,3.168335
115.148600,-21.242580,3.168336
115.143320,-21.199010,3.168342
115.148640,-21.199620,3.168371
115.179670,-21.114700,3.168480
115.180490,-21.089620,3.168486
115.144070,-21.204210,3.168486
115.148570,-21.199620,3.168491
115.182020,-21.048770,3.168538
115.143290,-21.205220,3.168569
115.168240,-21.186130,3.168587
115.143300,-21.205020,3.168687
115.167000,-21.187110,3.168702
115.146780,-21.191860,3.168755
115.172540,-21.181200,3.168765
115.146400,-21.193760,3.168944
115.179830,-21.099210,3.168959
115.179550,-21.098170,3.169050
115.146920,-21.215970,3.169137
115.147010,-21.191890,3.169194
115.163050,-21.189080,3.169196
115.143570,-21.194880,3.169217
115.146200,-21.210170,3.169266
115.179270,-21.097250,3.169272
115.168690,-21.179410,3.169352
115.147400,-21.232440,3.169387
115.145460,-21.202020,3.169413
115.179300,-21.094320,3.169431
115.164240,-21.187260,3.169433
115.164410,-21.187130,3.169459
115.181830,-21.049730,3.169467
115.169720,-21.184210,3.169471
115.163100,-21.187200,3.169486
115.147580,-21.212750,3.169518
115.172470,-21.175440,3.169572
115.174490,-21.133190,3.169574
115.179360,-21.115530,3.169577
115.147660,-21.199720,3.169606
115.140830,-21.198360,3.169632
115.171540,-21.173390,3.169642
115.163420,-21.186360,3.169643
115.143440,-21.212150,3.169662
115.147500,-21.212720,3.169706
115.145310,-21.202080,3.169707
115.171210,-21.176240,3.169717
115.143580,-21.212080,3.169737
115.145510,-21.218140,3.169786
115.174140,-21.177440,3.169802
115.147740,-21.211870,3.169821
115.153610,-21.193550,3.169842
115.148800,-21.197950,3.169858
115.142690,-21.206210,3.169918
115.145230,-21.198020,3.169921
115.165120,-21.186330,3.169921
115.165780,-21.187170,3.169978
115.165780,-21.187130,3.169997
115.146800,-21.214880,3.170051
115.179280,-21.116680,3.170095
115.175130,-21.130930,3.170116
115.146980,-21.213870,3.170141
115.142570,-21.213270,3.170243
115.149160,-21.226130,3.170266
115.143870,-21.202160,3.170356
115.172530,-21.179300,3.170394
115.169330,-21.175530,3.170423
115.145280,-21.218240,3.170441
115.144500,-21.199920,3.170444
115.169390,-21.175460,3.170456
115.179130,-21.116530,3.170486
115.144340,-21.199990,3.170536
115.171590,-21.177350,3.170559
115.147130,-21.195890,3.170647
115.172840,-21.136640,3.170696
115.171180,-21.179320,3.170702
115.146910,-21.198030,3.170783
115.143290,-21.203240,3.170808
115.169560,-21.183180,3.170812
115.146850,-21.197960,3.170814
115.146710,-21.245770,3.170814
115.143240,-21.203210,3.170897
115.169750,-21.182370,3.170944
115.185050,-21.033830,3.170991
115.146410,-21.214940,3.171029
115.168080,-21.184290,3.171069
115.150230,-21.195780,3.171081
115.146520,-21.211800,3.171100
115.145190,-21.193690,3.171131
115.175910,-21.128840,3.171148
115.147640,-21.193870,3.171172
115.145170,-21.193780,3.171199
115.168230,-21.184120,3.171200
115.142660,-21.204220,3.171221
115.167870,-21.177400,3.171244
115.139500,-21.202390,3.171273
115.143210,-21.201080,3.171276
115.146270,-21.211910,3.171303
115.143270,-21.201130,3.171339
115.144850,-21.212060,3.171442
115.179480,-21.101230,3.171454
115.175760,-21.128930,3.171464
115.174540,-21.131860,3.171469
115.171580,-21.170170,3.171478
115.181830,-21.043480,3.171513
115.145870,-21.212980,3.171560
115.147850,-21.193780,3.171562
115.146480,-21.245770,3.171572
115.145480,-21.191870,3.171587
115.168730,-21.182260,3.171589
115.147920,-21.191670,3.171599
115.168500,-21.181270,3.171655
115.168540,-21.182380,3.171675
115.178640,-21.113560,3.171707
115.179340,-21.091190,3.171723
115.178950,-21.093210,3.171756
115.166650,-21.184270,3.171766
115.144000,-21.193760,3.171769
115.140840,-21.202190,3.171770
115.166890,-21.184130,3.171806
115.178450,-21.096300,3.171806
115.148040,-21.191770,3.171844
115.162870,-21.185130,3.171868
115.141250,-21.196060,3.171903
115.156370,-21.190310,3.171911
115.145770,-21.216150,3.171937
115.140880,-21.214250,3.171937
115.147170,-21.190730,3.171965
115.142480,-21.202120,3.171993
115.144340,-21.237070,3.172006
115.167090,-21.183310,3.172060
115.147160,-21.190710,3.172063
115.140810,-21.208650,3.172098
115.167000,-21.183180,3.172146
115.179030,-21.092270,3.172213
115.145580,-21.213940,3.172234
115.164390,-21.183490,3.172236
115.167090,-21.181300,3.172281
115.167300,-21.182410,3.172288
115.148610,-21.195880,3.172293
115.143180,-21.224440,3.172301
115.145450,-21.213970,3.172348
115.148580,-21.195780,3.172382
115.178350,-21.096450,3.172402
115.192490,-21.010700,3.172407
115.164290,-21.183330,3.172419
115.178290,-21.114580,3.172436
115.165780,-21.183340,3.172453
115.144400,-21.213100,3.172470
115.173500,-21.133790,3.172507
115.166170,-21.182400,3.172603
115.139720,-21.214350,3.172666
115.178430,-21.113600,3.172702
115.167590,-21.177370,3.172778
115.165060,-21.182360,3.172858
115.166000,-21.181380,3.172897
115.166020,-21.181320,3.172898
115.164890,-21.182290,3.172910
115.192700,-21.009690,3.172919
115.185220,-21.032760,3.172950
115.148620,-21.193740,3.172953
115.139760,-21.214460,3.172980
115.147260,-21.230210,3.173062
115.149650,-21.194040,3.173081
115.144250,-21.225520,3.173137
115.149860,-21.193660,3.173240
115.149890,-21.193670,3.173244
115.143040,-21.225690,3.173256
115.172210,-21.138770,3.173370
115.144090,-21.214150,3.173386
115.143000,-21.225710,3.173404
115.147650,-21.228170,3.173415
115.140950,-21.206340,3.173429
115.177520,-21.125190,3.173443
115.173240,-21.133940,3.173508
115.172640,-21.123970,3.173536
115.161840,-21.185320,3.173544
115.177390,-21.125360,3.173610
115.163200,-21.183430,3.173669
115.164570,-21.181410,3.173713
115.148620,-21.190790,3.173732
115.178830,-21.090400,3.173812
115.139220,-21.200250,3.173848
115.147550,-21.226280,3.173884
115.163180,-21.183360,3.173889
115.177970,-21.095170,3.173903
115.178630,-21.098970,3.173911
115.140630,-21.206350,3.173933
115.172740,-21.142370,3.173970
115.173630,-21.142580,3.173986
115.177690,-21.117340,3.173993
115.143000,-21.239230,3.174006
115.161580,-21.185310,3.174120
115.148980,-21.191750,3.174129
115.140650,-21.204370,3.174138
115.143870,-21.242780,3.174158
115.178450,-21.112840,3.174165
115.142020,-21.215280,3.174166
115.178350,-21.098090,3.174175
115.144040,-21.216100,3.174230
115.178090,-21.094220,3.174252
115.143370,-21.243490,3.174295
115.178080,-21.094160,3.174342
115.145960,-21.232580,3.174371
115.143500,-21.243430,3.174402
115.172420,-21.124820,3.174456
115.172390,-21.142560,3.174467
115.173220,-21.123000,3.174481
115.145110,-21.243250,3.174482
115.143790,-21.192850,3.174551
115.172740,-21.124940,3.174675
115.142470,-21.193620,3.174679
115.145530,-21.225480,3.174681
115.171150,-21.126660,3.174686
115.143700,-21.226600,3.174708
115.177450,-21.116450,3.174710
115.185810,-21.030750,3.174726
115.192350,-21.010630,3.174742
115.174080,-21.124000,3.174783
115.145640,-21.225510,3.174804
115.174990,-21.127930,3.174854
115.150970,-21.193600,3.174871
115.171310,-21.126680,3.174885
115.150990,-21.193550,3.175023
115.175920,-21.125120,3.175110
115.163420,-21.182390,3.175312
115.146220,-21.226240,3.175363
115.186740,-21.025020,3.175468
115.144320,-21.192060,3.175481
115.177680,-21.096960,3.175864
115.177970,-21.104930,3.175896
115.144390,-21.191880,3.175942
115.175400,-21.124000,3.175948
115.175570,-21.123990,3.175953
115.183800,-21.034740,3.176105
115.143450,-21.218390,3.176113
115.180340,-21.049410,3.176161
115.180330,-21.050430,3.176190
115.134740,-21.206730,3.176220
115.173140,-21.131850,3.176237
115.142780,-21.240860,3.176269
115.138450,-21.215680,3.176382
115.176580,-21.117350,3.176423
115.149790,-21.190660,3.176523
115.170050,-21.171540,3.176532
115.173030,-21.132870,3.176532
115.150150,-21.191730,3.176565
115.137940,-21.214630,3.176617
115.176090,-21.121980,3.176649
115.170990,-21.140780,3.176696
115.176410,-21.117560,3.176740
115.149930,-21.190720,3.176769
115.145320,-21.190770,3.176800
115.141810,-21.225770,3.176807
115.173660,-21.131030,3.176825
115.138360,-21.202240,3.176848
115.171570,-21.167170,3.176869
115.133640,-21.208520,3.176906
115.149970,-21.190580,3.176924
115.164970,-21.179410,3.176924
115.177580,-21.092990,3.176942
115.176250,-21.118290,3.176943
115.178050,-21.102930,3.177006
115.173750,-21.130850,3.177042
115.143550,-21.227830,3.177083
115.171320,-21.138260,3.177125
115.172860,-21.131950,3.177187
115.178130,-21.100040,3.177240
115.172150,-21.128750,3.177394
115.171080,-21.125620,3.177443
115.176000,-21.118320,3.177462
115.171760,-21.155690,3.177519
115.141720,-21.228670,3.177531
115.177710,-21.105740,3.177567
115.169110,-21.128410,3.177590
115.144980,-21.228420,3.177619
115.171780,-21.158750,3.177635
115.140450,-21.228840,3.177708
115.174500,-21.121910,3.177743
115.144890,-21.228500,3.177756
115.162040,-21.183420,3.177770
115.133210,-21.209030,3.177801
115.173690,-21.129800,3.177882
115.176630,-21.115220,3.177891
115.170920,-21.144520,3.177963
115.160280,-21.185050,3.177964
115.140360,-21.228770,3.178025
115.142120,-21.226750,3.178070
115.173560,-21.130000,3.178146
115.177630,-21.106620,3.178159
115.163180,-21.181330,3.178176
115.150660,-21.187580,3.178282
115.177980,-21.102150,3.178298
115.142060,-21.226850,3.178304
115.175760,-21.116430,3.178364
115.139550,-21.198010,3.178403
115.141450,-21.241230,3.178427
115.170850,-21.129650,3.178431
115.131830,-21.209070,3.178437
115.175840,-21.116260,3.178449
115.140720,-21.217610,3.178456
115.149240,-21.187590,3.178510
115.153680,-21.190440,3.178572
115.176390,-21.115300,3.178649
115.188360,-21.017920,3.178662
115.143530,-21.228750,3.178671
115.151630,-21.185710,3.178748
115.143600,-21.228830,3.178758
115.142870,-21.192000,3.178781
115.169580,-21.130700,3.178886
115.178720,-21.078190,3.178886
115.142830,-21.191970,3.178949
115.177470,-21.103980,3.178955
115.176840,-21.094060,3.178999
115.176840,-21.114360,3.179067
115.137690,-21.210670,3.179073
115.151290,-21.190550,3.179130
115.177470,-21.106790,3.179175
115.138550,-21.216980,3.179270
115.177800,-21.102090,3.179321
115.135310,-21.208830,3.179346
115.126260,-21.205260,3.179452
115.137540,-21.210680,3.179468
115.145450,-21.230420,3.179485
115.152820,-21.184360,3.179568
115.176640,-21.114440,3.179584
115.141520,-21.224640,3.179586
115.171860,-21.134850,3.179603
115.145400,-21.230420,3.179666
115.186110,-21.026020,3.179668
115.141430,-21.224700,3.179893
115.186070,-21.026050,3.179965
115.151610,-21.187570,3.179976
115.176960,-21.097920,3.180029
115.177470,-21.108560,3.180067
115.152580,-21.185540,3.180077
115.152430,-21.190510,3.180099
115.143820,-21.190860,3.180102
115.152450,-21.190480,3.180117
115.171950,-21.133820,3.180189
115.170490,-21.146200,3.180286
115.167840,-21.175390,3.180376
115.162060,-21.182310,3.180417
115.171840,-21.131540,3.180451
115.170920,-21.130530,3.180510
115.161960,-21.182450,3.180537
115.168900,-21.146130,3.180562
115.172130,-21.130720,3.180572
115.171490,-21.161410,3.180577
115.171660,-21.164370,3.180594
115.172380,-21.146480,3.180605
115.140460,-21.226800,3.180661
115.143210,-21.229840,3.180688
115.155340,-21.182370,3.180706
115.177050,-21.098930,3.180730
115.159160,-21.185400,3.180731
115.161230,-21.172780,3.180732
115.152920,-21.185520,3.180737
115.159190,-21.185300,3.180754
115.177030,-21.113280,3.180779
115.170810,-21.130740,3.180850
115.154070,-21.184430,3.180890
115.171570,-21.146600,3.180916
115.173900,-21.121060,3.180951
115.177000,-21.098940,3.180958
115.141070,-21.186840,3.180971
115.177320,-21.108690,3.181045
115.155430,-21.182570,3.181083
115.141220,-21.186850,3.181202
115.176050,-21.094720,3.181406
115.179160,-21.050280,3.181413
115.136850,-21.202530,3.181470
115.140400,-21.230900,3.181472
115.150260,-21.185710,3.181516
115.179960,-21.043990,3.181530
115.160830,-21.183500,3.181559
115.167400,-21.131630,3.181652
115.141430,-21.192030,3.181695
115.156490,-21.182390,3.181704
115.177080,-21.107430,3.181817
115.143670,-21.230820,3.181831
115.170190,-21.131640,3.181879
115.160790,-21.183410,3.181904
115.171510,-21.132720,3.181910
115.171450,-21.132810,3.181957
